bill_type,bill_year,bill_congress,rouge_l,rouge_1,rouge_2,rouge_3,bleu_score
sres,111,521,0.606451613,0.729032258,0.676375405,0.607142857,0.557987387
sres,111,522,0.475524476,0.85034965,0.577840112,0.35443038,0.513609455
sres,111,523,0.91383812,0.934725849,0.897637795,0.881266491,0.612372436
sres,111,524,0.434782609,0.826086957,0.591269841,0.366533865,0.576778917
sres,111,525,0.417040359,0.49103139,0.458426966,0.412162162,0.459832522
sres,111,526,0.36746988,0.373493976,0.351515152,0.341463415,0.823691078
sres,111,527,0.436065574,0.740983607,0.493421053,0.264026403,0.577350269
sres,111,528,0.343434343,0.537373737,0.417849899,0.289205703,0.704530757
sres,111,529,0.709433962,0.709433962,0.708333333,0.707224335,0.609014855
sres,111,52,0.467958271,0.813710879,0.582959641,0.362818591,0.58730045
sres,111,530,0.459807074,0.729903537,0.603225806,0.436893204,0.568480149
sres,111,531,0.425531915,0.79331307,0.530487805,0.330275229,0.522440673
sres,111,532,0.369796709,0.580832527,0.483026188,0.322643343,0.46938931
sres,111,533,0.452531646,0.848101266,0.676190476,0.52866242,0.56712764
sres,111,534,0.278787879,0.284848485,0.219512195,0.18404908,0.72472459
sres,111,535,0.503198294,0.648187633,0.58974359,0.492505353,0.470983059
sres,111,536,0.805031447,0.901467505,0.787368421,0.706131078,0.61543564
sres,111,537,0.464052288,0.814814815,0.652838428,0.472647702,0.474415794
sres,111,538,0.448863636,0.730113636,0.586894587,0.414285714,0.501457317
sres,111,539,0.615827338,0.854676259,0.753246753,0.712011577,0.583465626
sres,111,53,0.566666667,0.876923077,0.652956298,0.466494845,0.505653978
sres,111,540,0.363164721,0.438391699,0.401298701,0.305591678,0.419917226
sres,111,541,0.510569106,0.83902439,0.632952692,0.448445172,0.58386032
sres,111,542,0.5,0.77970297,0.610421836,0.407960199,0.509733186
sres,111,543,0.565965583,0.650095602,0.579654511,0.50867052,0.658975052
sres,111,544,0.37045204,0.460859978,0.44198895,0.389811739,0.486185829
sres,111,546,0.701095462,0.707355243,0.703296703,0.696062992,0.535651365
sres,111,547,0.24933687,0.24933687,0.24,0.235924933,0.817580189
sres,111,548,0.35527247,0.542108988,0.44649185,0.278211498,0.431670011
sres,111,549,0.409785933,0.422018349,0.412307692,0.39628483,0.775841005
sres,111,550,0.464037123,0.821345708,0.660465116,0.496503497,0.574186587
sres,111,551,0.28933231,0.294704528,0.29109063,0.26518063,0.335120707
sres,111,552,0.424460432,0.665467626,0.505415162,0.358695652,0.618633169
sres,111,553,0.485915493,0.802816901,0.571764706,0.389150943,0.510995581
sres,111,554,0.338541667,0.338541667,0.329842932,0.315789474,0.82423675
sres,111,555,0.306034483,0.362068966,0.333333333,0.3,0.734277785
sres,111,556,0.385542169,0.534136546,0.495967742,0.433198381,0.676103693
sres,111,557,0.305825243,0.490291262,0.292682927,0.078431373,0.679322533
sres,111,558,0.446455505,0.657616893,0.523449319,0.336874052,0.575514474
sres,111,559,0.488605287,0.716499544,0.64109589,0.468435499,0.469624164
sres,111,55,0.383333333,0.383333333,0.376569038,0.361344538,0.759835686
sres,111,560,0.466292135,0.823033708,0.61971831,0.451977401,0.520414618
sres,111,561,0.7265625,0.734375,0.721568627,0.708661417,0.660632864
sres,111,562,0.361731844,0.409217877,0.394405594,0.362745098,0.39631503
sres,111,563,0.527050611,0.778359511,0.605954466,0.485061511,0.618503054
sres,111,564,0.431654676,0.622302158,0.508108108,0.375451264,0.449020556
sres,111,565,0.582750583,0.827505828,0.705607477,0.580796253,0.551325112
sres,111,566,0.399774139,0.589497459,0.550593556,0.433503113,0.409637049
sres,111,567,0.475644699,0.492836676,0.455331412,0.4,0.739372892
sres,111,568,0.709859155,0.715492958,0.702549575,0.683760684,0.691271368
sres,111,569,0.707774799,0.713136729,0.700808625,0.682926829,0.677370997
sres,111,56,0.448559671,0.818930041,0.612371134,0.347107438,0.516973154
sres,111,570,0.444638187,0.512641674,0.47860262,0.437445319,0.450997797
sres,111,571,0.326396495,0.417305586,0.390350877,0.311745335,0.389146641
sres,111,572,0.448148148,0.722222222,0.49070632,0.264925373,0.542378284
sres,111,573,0.351114112,0.495611074,0.45300879,0.316858497,0.418632387
sres,111,574,0.325644505,0.37449118,0.342857143,0.275579809,0.46986193
sres,111,575,0.374291115,0.374291115,0.371916509,0.365714286,0.754012761
sres,111,576,0.477732794,0.834008097,0.562922869,0.358208955,0.54337991
sres,111,577,0.440506329,0.805063291,0.555837563,0.312977099,0.500840575
sres,111,578,0.667506297,0.778337531,0.757575758,0.724050633,0.495008569
sres,111,579,0.422969188,0.719887955,0.488764045,0.245070423,0.500840575
sres,111,57,0.361842105,0.578947368,0.389438944,0.188741722,0.605052284
sres,111,580,0.515503876,0.717054264,0.610894942,0.48828125,0.644034687
sres,111,581,0.616,0.858666667,0.794117647,0.71849866,0.522476896
sres,111,582,0.512595838,0.690032859,0.630076839,0.530253025,0.484677868
sres,111,583,0.742115028,0.93135436,0.860335196,0.807476636,0.57786877
sres,111,584,0.43220339,0.559322034,0.541076487,0.517045455,0.634046628
sres,111,585,0.743307087,0.837795276,0.774091627,0.729001585,0.55762196
sres,111,586,0.367816092,0.537931034,0.495778972,0.395080707,0.421328732
sres,111,587,0.468965517,0.513793103,0.487046632,0.455017301,0.456232231
sres,111,588,0.512595838,0.690032859,0.630076839,0.530253025,0.484677868
sres,111,589,0.582651391,0.638297872,0.607553366,0.583196046,0.619416747
sres,111,58,0.384158416,0.55049505,0.401590457,0.235528942,0.613794151
sres,111,590,0.447166922,0.526799387,0.491551459,0.403697997,0.648755289
sres,111,591,0.49905482,0.646502836,0.519924099,0.32,0.524413529
sres,111,592,0.34948605,0.549192364,0.477172312,0.363367799,0.664296602
sres,111,593,0.656167979,0.792650919,0.652631579,0.567282322,0.502178701
sres,111,594,0.412103746,0.60518732,0.430635838,0.260869565,0.644523923
sres,111,595,0.476190476,0.484848485,0.473913043,0.467248908,0.742275666
sres,111,596,0.468606432,0.722817764,0.562211982,0.434514638,0.607882852
sres,111,597,0.462057336,0.745362563,0.504230118,0.25466893,0.516604545
sres,111,598,0.952095808,0.964071856,0.936936937,0.903614458,0.568533172
sres,111,599,0.428571429,0.760714286,0.501792115,0.316546763,0.573111438
sres,111,59,0.616231087,0.916093535,0.742068966,0.639004149,0.541203114
sres,111,5,0.258522727,0.306818182,0.284900285,0.245714286,0.677759064
sres,111,601,0.407124682,0.854961832,0.613810742,0.411311054,0.596767099
sres,111,602,0.513513514,0.862612613,0.686230248,0.518099548,0.4961683
sres,111,603,0.449223417,0.831541219,0.610778443,0.350540216,0.546202758
sres,111,604,0.788571429,0.902857143,0.805157593,0.732758621,0.554645506
sres,111,605,0.351758794,0.361809045,0.353535354,0.340101523,0.789689537
sres,111,606,0.333333333,0.333333333,0.322981366,0.30625,0.812759656
sres,111,607,0.377952756,0.535433071,0.490118577,0.396825397,0.682826775
sres,111,608,0.551440329,0.902057613,0.735366859,0.564822461,0.485684619
sres,111,609,0.483606557,0.87704918,0.621399177,0.44214876,0.593371212
sres,111,60,0.358814353,0.461778471,0.410015649,0.342229199,0.518033617
sres,111,610,0.639053254,0.852071006,0.762611276,0.6875,0.548744506
sres,111,611,0.330578512,0.396694215,0.31120332,0.216666667,0.725619866
sres,111,612,0.456486043,0.863711002,0.658978583,0.485950413,0.578817499
sres,111,613,0.612159329,0.77148847,0.665263158,0.587737844,0.624688854
sres,111,614,0.563237774,0.76222597,0.632825719,0.526315789,0.603950636
sres,111,617,0.448430493,0.475336323,0.45045045,0.380090498,0.522665459
sres,111,618,0.439678284,0.841823056,0.620967742,0.361185984,0.551542803
sres,111,61,0.291139241,0.320675105,0.305084746,0.263829787,0.772035984
sres,111,620,0.383900929,0.39628483,0.386292835,0.351097179,0.805927449
sres,111,621,0.656167979,0.792650919,0.652631579,0.567282322,0.502178701
sres,111,622,0.392034848,0.535158681,0.474766355,0.354335621,0.409809498
sres,111,624,0.413533835,0.859649123,0.592964824,0.352644836,0.533617277
sres,111,625,0.275409836,0.340983607,0.283828383,0.212624585,0.779087273
sres,111,626,0.410958904,0.575342466,0.426605505,0.216589862,0.643658871
sres,111,627,0.200892857,0.214285714,0.170403587,0.117117117,0.775707205
sres,111,628,0.428842505,0.694497154,0.499047619,0.313575526,0.643041731
sres,111,629,0.443674177,0.710571924,0.56,0.42582897,0.586620491
sres,111,62,0.493256262,0.816955684,0.553191489,0.365048544,0.543742768
sres,111,630,0.360071301,0.670231729,0.447227191,0.226211849,0.606914721
sres,111,631,0.396116505,0.714563107,0.592592593,0.500978474,0.648411507
sres,111,632,0.520661157,0.780991736,0.684647303,0.616666667,0.637339721
sres,111,633,0.433829287,0.610806578,0.556862745,0.436763551,0.467935825
sres,111,634,0.327433628,0.327433628,0.315555556,0.3125,0.754648791
sres,111,635,0.472789116,0.632653061,0.583617747,0.506849315,0.655996557
sres,111,636,0.386454183,0.386454183,0.384,0.37751004,0.717689873
sres,111,637,0.452736318,0.472636816,0.47,0.452261307,0.728237658
sres,111,638,0.41815235,0.86547812,0.647154472,0.482871126,0.56828387
sres,111,639,0.47080292,0.638686131,0.553113553,0.448529412,0.669647074
sres,111,63,0.389041096,0.462465753,0.412506857,0.362438221,0.401163974
sres,111,640,0.475620188,0.547476476,0.529562982,0.497854077,0.450731643
sres,111,641,0.465789474,0.842105263,0.617414248,0.431216931,0.536171416
sres,111,642,0.426356589,0.624031008,0.494163424,0.36328125,0.624847505
sres,111,643,0.413265306,0.755102041,0.606138107,0.438461538,0.584706533
sres,111,644,0.455764075,0.659517426,0.594086022,0.528301887,0.603362964
sres,111,645,0.594679186,0.823161189,0.678178964,0.541732283,0.544517885
sres,111,646,0.397608371,0.85799701,0.584707646,0.372932331,0.57598375
sres,111,647,0.433275563,0.797227036,0.532173913,0.34904014,0.549600807
sres,111,648,0.387782205,0.552456839,0.468708389,0.341789052,0.504100571
sres,111,649,0.482338611,0.894031669,0.642246642,0.457772338,0.50633402
sres,111,650,0.417177914,0.425357873,0.414784394,0.404123711,0.748740216
sres,111,651,0.36461126,0.536193029,0.334231806,0.173441734,0.693631908
sres,111,652,0.61341853,0.782747604,0.612179487,0.504823151,0.592874203
sres,111,653,0.491139241,0.855696203,0.685279188,0.529262087,0.530837057
sres,111,654,0.566666667,0.741666667,0.627615063,0.537815126,0.560896325
sres,111,655,0.477001704,0.766609881,0.635897436,0.531732419,0.604600396
sres,111,657,0.56504065,0.808943089,0.591836735,0.442622951,0.617654376
sres,111,658,0.3299389,0.3299389,0.323108384,0.31211499,0.757508443
sres,111,659,0.394833948,0.472324723,0.388888889,0.293680297,0.671240312
sres,111,65,0.370892019,0.582159624,0.410377358,0.194312796,0.654236826
sres,111,660,0.413061224,0.760816327,0.647587899,0.514332514,0.461891084
sres,111,661,0.539419087,0.589211618,0.5625,0.531380753,0.674432225
sres,111,663,0.470588235,0.8,0.566610455,0.318104907,0.538117323
sres,111,664,0.509714286,0.630857143,0.572737686,0.512055109,0.5676176
sres,111,666,0.511387164,0.703933747,0.649377593,0.546777547,0.461176157
sres,111,667,0.531791908,0.716763006,0.638297872,0.570873786,0.63977778
sres,111,668,0.390909091,0.490909091,0.425531915,0.31402439,0.482782861
sres,111,669,0.804902962,0.837589377,0.83111566,0.814358974,0.555354362
sres,111,66,0.477211796,0.487935657,0.474393531,0.460704607,0.747272091
sres,111,670,0.509049774,0.841628959,0.698412698,0.581818182,0.515143132
sres,111,671,0.36627141,0.621870883,0.523117569,0.341721854,0.609727738
sres,111,672,0.260162602,0.27100271,0.25613079,0.24109589,0.840896415
sres,111,673,0.450489663,0.724700762,0.634678299,0.524590164,0.554700196
sres,111,674,0.421052632,0.712550607,0.457374831,0.241519674,0.602990747
sres,111,675,0.694072658,0.707456979,0.695402299,0.666026871,0.473919693
sres,111,676,0.419475655,0.629213483,0.503128911,0.326223338,0.48456614
sres,111,678,0.518518519,0.666666667,0.569491525,0.4778157,0.604275079
sres,111,679,0.694072658,0.707456979,0.695402299,0.666026871,0.473919693
sres,111,67,0.426548673,0.674336283,0.576241135,0.436944938,0.478642499
sres,111,680,0.401315789,0.769736842,0.432343234,0.228476821,0.512860073
sres,111,681,0.382916053,0.783505155,0.599704579,0.459259259,0.625142678
sres,111,682,0.456896552,0.844827586,0.6825054,0.543290043,0.491485152
sres,111,683,0.402799378,0.702954899,0.635514019,0.497659906,0.461453444
sres,111,684,0.419753086,0.814814815,0.591471802,0.366896552,0.546226591
sres,111,685,0.538461538,0.632867133,0.614035088,0.556338028,0.626284496
sres,111,686,0.448275862,0.729885057,0.590778098,0.416184971,0.532638458
sres,111,687,0.460093897,0.798122066,0.504716981,0.327014218,0.592556699
sres,111,688,0.353333333,0.493333333,0.302013423,0.141891892,0.698097212
sres,111,689,0.587628866,0.690721649,0.637931034,0.584775087,0.624356851
sres,111,68,0.430213465,0.735632184,0.520593081,0.290909091,0.573111438
sres,111,690,0.358381503,0.566473988,0.402321083,0.217475728,0.647798931
sres,111,691,0.76707203,0.935453695,0.837863168,0.775586854,0.485027852
sres,111,692,0.439276486,0.439276486,0.436363636,0.428198433,0.750734215
sres,111,693,0.30910374,0.383909668,0.351943463,0.267515924,0.408960147
sres,111,694,0.476133652,0.590692124,0.58781362,0.582535885,0.439619397
sres,111,696,0.42804428,0.619926199,0.437037037,0.293680297,0.638087184
sres,111,697,0.314238953,0.407528642,0.37704918,0.279146141,0.422594516
sres,111,698,0.443092963,0.905299739,0.692776327,0.531822145,0.488104738
sres,111,699,0.537190083,0.752066116,0.662983425,0.548476454,0.55281502
sres,111,69,0.400503778,0.843828715,0.553030303,0.326582278,0.556924887
sres,111,6,0.352673493,0.500568828,0.437856328,0.292571429,0.455401294
sres,111,701,0.431105048,0.679399727,0.440492476,0.257887517,0.602608098
sres,111,702,0.478599222,0.887159533,0.73828125,0.603921569,0.575081658
sres,111,703,0.447300771,0.807197943,0.558139535,0.441558442,0.587394909
sres,111,704,0.557692308,0.567307692,0.560386473,0.529126214,0.708587641
sres,111,705,0.384615385,0.733974359,0.434083601,0.229032258,0.586620491
sres,111,707,0.415274463,0.634844869,0.436450839,0.269879518,0.64890366
sres,111,70,0.576023392,0.798245614,0.607038123,0.458823529,0.563756032
sres,111,71,0.629475437,0.800999167,0.778982485,0.748538012,0.495038366
sres,111,72,0.401718582,0.549946294,0.503767492,0.388349515,0.460004005
sres,111,73,0.363402062,0.668814433,0.492903226,0.299741602,0.461281493
sres,111,74,0.443850267,0.839572193,0.587131367,0.344086022,0.536171416
sres,111,75,0.403547672,0.403547672,0.400890869,0.393736018,0.763976633
sres,111,76,0.565302144,0.847953216,0.744140625,0.608610568,0.505928216
sres,111,78,0.441558442,0.792207792,0.631921824,0.506535948,0.621313591
sres,111,79,0.384769539,0.725450902,0.466800805,0.278787879,0.638113845
sres,111,7,0.418079096,0.418079096,0.40831758,0.390891841,0.685828283
sres,111,80,0.391420912,0.391420912,0.382749326,0.368563686,0.791209639
sres,111,81,0.434,0.75,0.581162325,0.373493976,0.481771254
sres,111,82,0.455944056,0.794405594,0.684431978,0.53164557,0.558528622
sres,111,83,0.296629213,0.305617978,0.297968397,0.281179138,0.801054897
sres,111,84,0.54,0.78,0.542713568,0.373737374,0.60854584
sres,111,85,0.495522388,0.495522388,0.494011976,0.492492492,0.667730883
sres,111,86,0.23255814,0.23255814,0.220806794,0.213219616,0.813797382
sres,111,87,0.444113264,0.795827124,0.621823617,0.44077961,0.565394874
sres,111,88,0.350282486,0.570621469,0.363636364,0.16,0.695246895
sres,111,89,0.401197605,0.71257485,0.469879518,0.284848485,0.589511682
sres,111,8,0.482866044,0.841121495,0.596875,0.398119122,0.555083788
sres,111,90,0.486552567,0.841075795,0.625,0.383292383,0.518523316
sres,111,91,0.299772899,0.393641181,0.319939348,0.183750949,0.406050642
sres,111,92,0.494163424,0.80155642,0.55859375,0.360784314,0.591978312
sres,111,93,0.662393162,0.735042735,0.686695279,0.629310345,0.671556116
sres,111,94,0.460122699,0.751533742,0.630769231,0.50617284,0.599341809
sres,111,95,0.530451866,0.557956778,0.556213018,0.538613861,0.694314762
sres,111,96,0.666666667,0.738255034,0.705617978,0.636568849,0.652008551
sres,111,97,0.232098765,0.251851852,0.198511166,0.154613466,0.763035065
sres,111,98,0.316483516,0.408791209,0.392935982,0.345898004,0.747674391
sres,111,99,0.441087613,0.664652568,0.533333333,0.364741641,0.509603481
sres,111,9,0.409252669,0.775800712,0.585714286,0.433691756,0.601618861
sres,112,100,0.226950355,0.226950355,0.218527316,0.205250597,0.861572684
sres,112,101,0.389830508,0.584745763,0.462845011,0.278723404,0.452325438
sres,112,102,0.425391591,0.636438582,0.554913295,0.401985112,0.467853681
sres,112,103,0.435344828,0.461206897,0.428571429,0.373913043,0.686589048
sres,112,104,0.383073497,0.792873051,0.568232662,0.359550562,0.606024085
sres,112,105,0.244382022,0.278089888,0.269149684,0.243319269,0.345720785
sres,112,106,0.334862385,0.504587156,0.34562212,0.24537037,0.662215229
sres,112,107,0.275,0.283333333,0.242677824,0.193277311,0.733503638
sres,112,108,0.41473397,0.703956344,0.547195622,0.310013717,0.520196152
sres,112,109,0.527173913,0.648550725,0.578947368,0.467272727,0.441342161
sres,112,10,0.167077899,0.17976736,0.164373898,0.144016943,0.333784962
sres,112,111,0.465346535,0.858910891,0.689826303,0.537313433,0.53137471
sres,112,112,0.434482759,0.740229885,0.649769585,0.577367206,0.594151215
sres,112,113,0.355694228,0.449297972,0.369327074,0.270015699,0.464280731
sres,112,114,0.478206725,0.886674969,0.654182272,0.438047559,0.533088367
sres,112,115,0.364217252,0.376996805,0.360128617,0.336569579,0.80681135
sres,112,116,0.403301887,0.655660377,0.491725768,0.31042654,0.465863374
sres,112,117,0.413407821,0.558659218,0.483146067,0.378531073,0.701900733
sres,112,118,0.210526316,0.223157895,0.186046512,0.148619958,0.809106712
sres,112,119,0.457433291,0.869123253,0.644585987,0.441890166,0.526967595
sres,112,11,0.352793995,0.412010008,0.390651085,0.356725146,0.378659903
sres,112,120,0.407027818,0.67057101,0.581497797,0.430044183,0.514617862
sres,112,121,0.521582734,0.798561151,0.566787004,0.351449275,0.589749245
sres,112,122,0.399280576,0.701438849,0.454873646,0.25,0.620588684
sres,112,123,0.967340591,0.967340591,0.951638066,0.938967136,0.596476348
sres,112,124,0.413580247,0.75,0.501547988,0.291925466,0.580716886
sres,112,125,0.640226629,0.815864023,0.738636364,0.646723647,0.508446895
sres,112,126,0.424749164,0.826086957,0.536912752,0.336700337,0.577350269
sres,112,127,0.262108262,0.324786325,0.23495702,0.121037464,0.768724164
sres,112,128,0.444776119,0.797014925,0.622754491,0.441441441,0.565394874
sres,112,129,0.424537488,0.482960078,0.444878049,0.369501466,0.463949136
sres,112,130,0.571428571,0.756302521,0.637130802,0.542372881,0.56282715
sres,112,131,0.256227758,0.306049822,0.243727599,0.194945848,0.799297545
sres,112,132,0.456565657,0.767676768,0.580121704,0.439918534,0.587832774
sres,112,133,0.377503852,0.499229584,0.469135802,0.41576507,0.419252351
sres,112,134,0.434561626,0.749682338,0.591082803,0.41890166,0.516973154
sres,112,135,0.416666667,0.893939394,0.71016692,0.548632219,0.501122342
sres,112,136,0.496969697,0.860606061,0.640973631,0.509164969,0.593283675
sres,112,137,0.470588235,0.71372549,0.496062992,0.28458498,0.556854412
sres,112,138,0.415873016,0.684126984,0.612082671,0.506369427,0.464256051
sres,112,139,0.413938754,0.661034847,0.512169312,0.316012725,0.452345669
sres,112,13,0.484157161,0.851711027,0.57433291,0.354140127,0.52697852
sres,112,140,0.394101877,0.782841823,0.540322581,0.285714286,0.5583323
sres,112,141,0.423380727,0.821484992,0.532488114,0.314785374,0.587895459
sres,112,142,0.562162162,0.627027027,0.582655827,0.529891304,0.647459858
sres,112,143,0.361904762,0.547619048,0.358851675,0.149038462,0.652350544
sres,112,144,0.506512301,0.506512301,0.505079826,0.50363901,0.47827592
sres,112,145,0.221748401,0.221748401,0.214132762,0.202150538,0.828735675
sres,112,146,0.425153794,0.620642515,0.577686516,0.456477039,0.446212987
sres,112,147,0.423076923,0.431623932,0.429184549,0.426724138,0.750251982
sres,112,148,0.507462687,0.575692964,0.523504274,0.451820128,0.468362465
sres,112,149,0.472140762,0.687683284,0.618208517,0.489705882,0.450503083
sres,112,14,0.35915493,0.536091549,0.474008811,0.345679012,0.404225649
sres,112,150,0.410071942,0.730215827,0.530685921,0.315217391,0.51883615
sres,112,151,0.561403509,0.817042607,0.569269521,0.460759494,0.619848565
sres,112,152,0.272222222,0.338888889,0.206703911,0.08988764,0.707106781
sres,112,153,0.454225352,0.735915493,0.558303887,0.354609929,0.599341809
sres,112,154,0.364217252,0.376996805,0.360128617,0.336569579,0.80681135
sres,112,155,0.443686007,0.716723549,0.554794521,0.39862543,0.599175256
sres,112,156,0.421259843,0.834645669,0.58974359,0.335968379,0.499085083
sres,112,157,0.50617284,0.672839506,0.559006211,0.40625,0.684486147
sres,112,158,0.835589942,0.889748549,0.823300971,0.783625731,0.561840352
sres,112,15,0.743307087,0.837795276,0.774091627,0.729001585,0.55762196
sres,112,160,0.54954955,0.657657658,0.593373494,0.543806647,0.588146536
sres,112,161,0.220657277,0.220657277,0.20754717,0.18957346,0.813288281
sres,112,162,0.852150538,0.940860215,0.911051213,0.883783784,0.519045232
sres,112,163,0.473469388,0.779591837,0.614754098,0.436213992,0.563805133
sres,112,164,0.406360424,0.664310954,0.503546099,0.370106762,0.610788018
sres,112,165,0.338541667,0.338541667,0.329842932,0.315789474,0.82423675
sres,112,166,0.412578616,0.78490566,0.612862547,0.503160556,0.534007777
sres,112,167,0.446183953,0.731898239,0.526522593,0.370808679,0.601215361
sres,112,168,0.48840382,0.521145975,0.508891929,0.488340192,0.652570871
sres,112,169,0.442600277,0.840940526,0.640776699,0.447844228,0.561031006
sres,112,16,0.379533035,0.435171386,0.418697166,0.390243902,0.383309506
sres,112,170,0.446952596,0.546275395,0.52154195,0.487471526,0.709987113
sres,112,171,0.212658228,0.248101266,0.157760814,0.086956522,0.777477025
sres,112,172,0.511530398,0.846960168,0.652631579,0.528541226,0.590820098
sres,112,173,0.358916479,0.483069977,0.395927602,0.25170068,0.452475837
sres,112,174,0.43231441,0.80349345,0.649890591,0.460526316,0.496510603
sres,112,175,0.392957746,0.674647887,0.57122708,0.43220339,0.437269305
sres,112,176,0.64640884,0.809392265,0.667590028,0.555555556,0.565459377
sres,112,177,0.443548387,0.762096774,0.526315789,0.394308943,0.598653305
sres,112,178,0.328530259,0.368876081,0.260869565,0.209912536,0.735936519
sres,112,179,0.282527881,0.475836431,0.157303371,0.037735849,0.668740305
sres,112,17,0.266666667,0.266666667,0.258660508,0.245939675,0.790167124
sres,112,180,0.315619968,0.406870639,0.367544331,0.271113502,0.403175898
sres,112,181,0.353982301,0.660766962,0.37388724,0.16119403,0.638943104
sres,112,182,0.396270396,0.526806527,0.457943925,0.362997658,0.478973625
sres,112,183,0.309859155,0.366197183,0.276595745,0.2,0.784781347
sres,112,184,0.435643564,0.811881188,0.567375887,0.40113798,0.544054618
sres,112,185,0.420935412,0.591314031,0.558528428,0.450892857,0.395734264
sres,112,186,0.596428571,0.839285714,0.627240143,0.492805755,0.604580655
sres,112,187,0.348066298,0.348066298,0.343490305,0.338888889,0.660632864
sres,112,188,0.457831325,0.828313253,0.664652568,0.515151515,0.556261066
sres,112,189,0.488997555,0.748166259,0.506142506,0.325925926,0.600397178
sres,112,18,0.258522727,0.306818182,0.284900285,0.245714286,0.677759064
sres,112,190,0.24940048,0.306954436,0.221686747,0.14527845,0.773631438
sres,112,191,0.390977444,0.605263158,0.381132075,0.208333333,0.632221506
sres,112,192,0.452173913,0.650434783,0.558464223,0.451838879,0.650401193
sres,112,193,0.589065256,0.78659612,0.630088496,0.515097691,0.604600396
sres,112,194,0.337740385,0.415865385,0.399518652,0.363855422,0.397937175
sres,112,195,0.468335788,0.748159057,0.635155096,0.53037037,0.579508626
sres,112,196,0.47208619,0.793339863,0.628066732,0.450344149,0.487495495
sres,112,197,0.211898941,0.244498778,0.24,0.219133279,0.424583473
sres,112,198,0.524850895,0.838966203,0.614770459,0.428857715,0.582393108
sres,112,199,0.608695652,0.851662404,0.694871795,0.555269923,0.509603481
sres,112,19,0.37994723,0.44116095,0.422609614,0.394500264,0.380623238
sres,112,1,0.294949495,0.307070707,0.30020284,0.276985743,0.749634235
sres,112,200,0.601604278,0.834224599,0.726541555,0.650537634,0.514768527
sres,112,201,0.364397906,0.534031414,0.459601259,0.300736067,0.468495951
sres,112,202,0.518723994,0.857142857,0.659248957,0.443514644,0.579050878
sres,112,203,0.424591739,0.637848223,0.533205005,0.387656702,0.45696528
sres,112,204,0.557303371,0.793258427,0.603603604,0.428893905,0.508882762
sres,112,205,0.322580645,0.48973607,0.435294118,0.339233038,0.673604191
sres,112,206,0.5,0.77970297,0.610421836,0.407960199,0.509733186
sres,112,207,0.32,0.331428571,0.316091954,0.265895954,0.769160567
sres,112,208,0.410672854,0.651972158,0.525581395,0.368298368,0.483767085
sres,112,209,0.393700787,0.393700787,0.387351779,0.376984127,0.740082804
sres,112,20,0.473794549,0.639412998,0.556722689,0.416842105,0.468766607
sres,112,210,0.513157895,0.513157895,0.509933775,0.5,0.752421768
sres,112,211,0.476586889,0.788761707,0.648592284,0.451410658,0.492041106
sres,112,212,0.461538462,0.893572181,0.70749736,0.531216931,0.526351422
sres,112,213,0.315882875,0.434782609,0.344888889,0.206589492,0.439712745
sres,112,214,0.37279597,0.382871537,0.369620253,0.335877863,0.778381897
sres,112,215,0.461538462,0.843501326,0.490666667,0.289544236,0.607414276
sres,112,216,0.478983382,0.836754643,0.707149853,0.535819431,0.510705654
sres,112,218,0.609582059,0.854230377,0.737487232,0.648925281,0.495600406
sres,112,219,0.351758794,0.361809045,0.353535354,0.340101523,0.789689537
sres,112,21,0.316588363,0.353451391,0.340687161,0.317046688,0.349681063
sres,112,220,0.376906318,0.488017429,0.443231441,0.330415755,0.460225747
sres,112,221,0.381818182,0.530909091,0.405109489,0.26007326,0.647084148
sres,112,222,0.535211268,0.823943662,0.618374558,0.439716312,0.561265069
sres,112,223,0.33530572,0.528599606,0.415841584,0.290258449,0.689700088
sres,112,224,0.618135377,0.850574713,0.681177977,0.513478819,0.509900193
sres,112,225,0.585074627,0.770149254,0.648648649,0.586102719,0.674848156
sres,112,226,0.729001585,0.729001585,0.724960254,0.711323764,0.572329355
sres,112,227,0.406268837,0.659433394,0.586602293,0.451963746,0.428157545
sres,112,228,0.273560209,0.298429319,0.285714286,0.267716535,0.393648737
sres,112,229,0.402966625,0.68974042,0.39157373,0.178881988,0.4961683
sres,112,22,0.381898455,0.439293598,0.413716814,0.365853659,0.46480804
sres,112,230,0.98392283,0.98392283,0.977346278,0.970684039,0.633726806
sres,112,231,0.964809384,0.964809384,0.95,0.926253687,0.565601411
sres,112,233,0.456808199,0.606149341,0.54398827,0.434654919,0.442025885
sres,112,234,0.438297872,0.723404255,0.474358974,0.278969957,0.53875498
sres,112,235,0.504178273,0.857938719,0.594972067,0.414565826,0.522232968
sres,112,236,0.401034929,0.80465718,0.635538262,0.44473342,0.543791528
sres,112,237,0.27195836,0.296681848,0.284039088,0.266144814,0.392965646
sres,112,238,0.242735043,0.242735043,0.23670669,0.227194492,0.767629892
sres,112,239,0.400345125,0.662640207,0.560069144,0.441558442,0.467741127
sres,112,23,0.452282158,0.813278008,0.595833333,0.430962343,0.562341325
sres,112,240,0.421052632,0.674132139,0.527497194,0.344206974,0.486978097
sres,112,241,0.274747475,0.343434343,0.267748479,0.179226069,0.718129949
sres,112,242,0.355140187,0.473520249,0.275862069,0.157728707,0.685588916
sres,112,243,0.366412214,0.489937543,0.476719944,0.442588727,0.400619534
